date,time,beds,baths,house_size,house_size_units,lot_size,lot_size_units,zip_code,country,price
5/11/2022,4:29:00 PM,4,2.5,2630,sqft,4500,sqft,98122,USA,1340000
7/31/2022,7:10:00 PM,4,2,2010,sqft,4275,sqft,98115,USA,1100000
4/23/2022,8:47:00 AM,4,3.5,3487,sqft,9500,sqft,98136,USA,2010000
2/13/2022,4:01:00 AM,4,2,2570,sqft,3440,sqft,98112,USA,850000
5/8/2022,3:00:00 AM,2,2,1440,sqft,8100,sqft,98168,USA,390000
12/30/2022,9:35:00 PM,2,2,1131,sqft,18730,sqft,98103,USA,470000
6/7/2022,2:57:00 AM,2,1,1440,sqft,7531,sqft,98133,USA,675000
9/30/2022,9:08:00 PM,3,3.5,2010,sqft,2208,sqft,98117,USA,1111111
11/11/2022,11:22:00 AM,2,3,1073,sqft,118047,sqft,98133,USA,429900
12/21/2022,1:09:00 AM,4,3.5,3300,sqft,6840,sqft,98125,USA,1575000
12/6/2022,9:42:00 AM,4,2,3040,sqft,5272,sqft,98199,USA,1665500
2/14/2022,9:29:00 PM,4,2.5,2500,sqft,8760,sqft,98146,USA,577000
4/18/2022,5:05:00 PM,4,1,1810,sqft,5073,sqft,98126,USA,655500
8/7/2022,1:01:00 AM,2,2,1878,sqft,,,98119,USA,1171600
11/14/2022,9:31:00 AM,3,2,1411,sqft,15246,sqft,98104,USA,699000
11/11/2022,11:15:00 AM,3,1,3960,sqft,10890,sqft,98118,USA,722500
6/26/2022,8:00:00 PM,3,1,1000,sqft,9856,sqft,98136,USA,750000
8/16/2022,3:07:00 PM,5,2,2300,sqft,3315,sqft,98105,USA,1266000
7/10/2022,12:49:00 PM,2,2.5,890,sqft,,,98146,USA,510000
6/9/2022,8:14:00 PM,5,3,2820,sqft,7707,sqft,98117,USA,1550000
9/24/2022,7:43:00 AM,3,1,1620,sqft,3000,sqft,98118,USA,600000
12/24/2022,1:09:00 PM,3,2,1470,sqft,1232,sqft,98136,USA,875000
11/22/2022,5:04:00 PM,2,2.5,1088,sqft,33541,sqft,98133,USA,475000
7/9/2022,2:18:00 PM,5,2,2160,sqft,7620,sqft,98106,USA,795000
6/24/2022,10:37:00 AM,3,3.5,3105,sqft,2557,sqft,98112,USA,2250000
10/17/2022,10:52:00 AM,2,2,1200,sqft,1247,sqft,98122,USA,699950
12/23/2022,7:19:00 PM,2,2,1240,sqft,583,sqft,98117,USA,710000
5/25/2022,5:20:00 PM,3,2.5,1550,sqft,1131,sqft,98122,USA,1065000
8/20/2022,5:56:00 PM,7,4,2300,sqft,2920,sqft,98122,USA,1095000
12/26/2022,1:09:00 AM,4,3,2466,sqft,6030,sqft,98115,USA,1299000
7/23/2022,8:25:00 AM,2,2,1817,sqft,1156,sqft,98102,USA,2100000
8/1/2022,6:45:00 PM,4,3,1500,sqft,3360,sqft,98122,USA,1155000
2/9/2022,9:30:00 AM,4,2,2380,sqft,4500,sqft,98144,USA,525000
10/2/2022,3:54:00 AM,2,2,1524,sqft,6250,sqft,98108,USA,710000
11/19/2022,1:05:00 PM,3,2.5,1370,sqft,982,sqft,98117,USA,699500
3/23/2022,2:03:00 PM,3,2,1449,sqft,939,sqft,98107,USA,720000
6/30/2022,6:47:00 AM,2,2,1140,sqft,1045,sqft,98103,USA,850000
11/16/2022,6:16:00 PM,3,2.5,1010,sqft,570,sqft,98118,USA,615000
3/24/2022,4:50:00 PM,9,5,3014,sqft,7908,sqft,98178,USA,835000
10/30/2022,10:05:00 AM,3,3.5,1450,sqft,1081,sqft,98118,USA,580000
9/19/2022,7:15:00 AM,2,2,1248,sqft,912,sqft,98122,USA,890955
9/29/2022,6:10:00 AM,4,2,2600,sqft,4224,sqft,98117,USA,1098500
7/19/2022,11:25:00 PM,3,2,1328,sqft,839,sqft,98103,USA,929950
8/28/2022,6:21:00 PM,1,1,614,sqft,16117,sqft,98109,USA,369950
6/29/2022,9:30:00 AM,4,3,2481,sqft,8297,sqft,98115,USA,999000
6/20/2022,3:40:00 AM,4,1,1420,sqft,5240,sqft,98178,USA,445000
10/22/2022,2:22:00 PM,4,3,2040,sqft,5000,sqft,98117,USA,1410000
6/26/2022,1:12:00 AM,3,3,1390,sqft,5000,sqft,98126,USA,1095000
8/25/2022,3:01:00 PM,2,3,920,sqft,675,sqft,98107,USA,690000
5/18/2022,12:08:00 PM,4,3.5,1835,sqft,1884,sqft,98103,USA,1299950
11/23/2022,8:34:00 AM,4,2,1840,sqft,3760,sqft,98103,USA,825000
11/7/2022,8:12:00 PM,3,2.5,3020,sqft,7500,sqft,98177,USA,1450000
5/9/2022,9:31:00 PM,3,2,2520,sqft,4000,sqft,98115,USA,1050000
2/18/2022,7:33:00 AM,4,5,2240,sqft,5624,sqft,98108,USA,965000
6/13/2022,8:58:00 AM,3,3.5,1644,sqft,,,98112,USA,820000
10/4/2022,1:47:00 AM,3,2.5,1880,sqft,1282,sqft,98106,USA,725000
10/20/2022,9:37:00 PM,2,2,995,sqft,5000,sqft,98144,USA,850000
4/26/2022,4:39:00 AM,1,1,568,sqft,,,98104,USA,330000
1/24/2022,12:40:00 AM,2,3,1226,sqft,,,98144,USA,589990
11/7/2022,9:40:00 AM,2,1,730,sqft,6200,sqft,98105,USA,25000000
1/25/2022,3:54:00 AM,4,2,1500,sqft,4471,sqft,98133,USA,947000
5/7/2022,9:34:00 AM,3,2,2080,sqft,6769,sqft,98108,USA,800000
8/22/2022,10:46:00 AM,3,3,1425,sqft,1199,sqft,98177,USA,819950
7/28/2022,5:13:00 AM,4,2.5,3840,sqft,52272,sqft,98177,USA,2195000
4/3/2022,12:11:00 PM,4,3,2074,sqft,1999,sqft,98126,USA,812500
4/4/2022,3:16:00 PM,5,3,3556,sqft,6120,sqft,98115,USA,2250000
11/23/2022,1:34:00 AM,1,1,1100,sqft,747,sqft,98107,USA,745000
8/13/2022,8:10:00 AM,2,1,730,sqft,5150,sqft,98106,USA,545000
10/7/2022,5:02:00 PM,4,2,1170,sqft,9216,sqft,98178,USA,390000
1/11/2022,2:19:00 PM,4,3,2240,sqft,8691,sqft,98118,USA,625000
11/25/2022,1:13:00 AM,4,2,1750,sqft,6380,sqft,98115,USA,855000
1/12/2022,9:48:00 PM,2,2,1695,sqft,,,98126,USA,1150000
2/4/2022,7:30:00 AM,5,3,2480,sqft,5100,sqft,98117,USA,1135000
8/16/2022,5:41:00 PM,4,2.5,1420,sqft,1800,sqft,98103,USA,760000
8/8/2022,6:29:00 PM,2,1,990,sqft,3844,sqft,98133,USA,474000
5/21/2022,7:07:00 AM,2,1,1520,sqft,4250,sqft,98117,USA,820000
1/23/2022,2:30:00 AM,5,2,2100,sqft,6000,sqft,98108,USA,599950
3/24/2022,11:02:00 AM,3,3,1740,sqft,5000,sqft,98136,USA,1010000
8/17/2022,4:21:00 PM,2,2,1760,sqft,6150,sqft,98108,USA,750000
12/10/2022,4:35:00 PM,2,2,1021,sqft,,,98101,USA,981250
3/21/2022,6:13:00 PM,4,3.5,3018,sqft,3600,sqft,98103,USA,1795000
12/19/2022,8:08:00 PM,2,1.5,1024,sqft,,,98115,USA,495000
10/17/2022,4:11:00 AM,1,1,945,sqft,,,98109,USA,385000
11/27/2022,10:31:00 AM,2,1,2380,sqft,6061,sqft,98108,USA,640000
6/8/2022,2:19:00 AM,5,5,3810,sqft,13939,sqft,98177,USA,1180000
5/8/2022,2:52:00 PM,2,2.5,1048,sqft,834,sqft,98112,USA,899000
7/9/2022,10:45:00 AM,3,1.5,1610,sqft,4000,sqft,98122,USA,1106000
1/31/2022,7:51:00 AM,1,1,701,sqft,,,98115,USA,315000
12/25/2022,11:03:00 AM,4,2.5,2213,sqft,3367,sqft,98107,USA,1075000
1/15/2022,5:39:00 AM,2,2,1071,sqft,,,98119,USA,719000
11/9/2022,11:46:00 AM,2,1,850,sqft,3056,sqft,98107,USA,813000
3/16/2022,3:47:00 PM,3,3,1280,sqft,2600,sqft,98103,USA,900000
2/3/2022,8:26:00 PM,3,1,980,sqft,4200,sqft,98119,USA,700000
12/25/2022,7:51:00 PM,4,3.5,3840,sqft,13939,sqft,98118,USA,1250000
7/15/2022,3:59:00 AM,2,2,1006,sqft,144619,sqft,98112,USA,650000
11/27/2022,12:10:00 PM,4,2,1450,sqft,1000,sqft,98109,USA,1185000
1/29/2022,3:08:00 AM,4,2,2140,sqft,4947,sqft,98136,USA,960000
7/13/2022,8:11:00 AM,4,3,2480,sqft,4000,sqft,98103,USA,1605000
1/16/2022,3:12:00 PM,5,2,2420,sqft,4080,sqft,98117,USA,960000
3/18/2022,5:25:00 AM,3,4.5,1760,sqft,1008,sqft,98109,USA,1440000
10/20/2022,12:41:00 PM,2,2,1170,sqft,588,sqft,98144,USA,624999
3/22/2022,6:38:00 PM,3,2,1730,sqft,8421,sqft,98125,USA,910000
5/4/2022,6:23:00 PM,1,1,376,sqft,10018,sqft,98199,USA,1000000
1/19/2022,12:48:00 PM,1,1,636,sqft,,,98102,USA,450000
4/12/2022,8:12:00 PM,3,2,1940,sqft,4850,sqft,98107,USA,895000
3/18/2022,9:01:00 AM,4,2.5,3400,sqft,6000,sqft,98112,USA,2100000
8/17/2022,12:21:00 PM,3,2,1360,sqft,7680,sqft,98125,USA,830000
10/24/2022,8:57:00 AM,2,2,875,sqft,901,sqft,98116,USA,656500
7/22/2022,1:32:00 PM,6,2,2230,sqft,5300,sqft,98118,USA,700000
3/2/2022,7:47:00 PM,5,2,4190,sqft,8500,sqft,98119,USA,2300000
1/26/2022,12:14:00 AM,3,2.5,2220,sqft,3060,sqft,98117,USA,1167500
3/12/2022,11:16:00 PM,2,1,830,sqft,1980,sqft,98117,USA,450000
4/13/2022,12:29:00 PM,3,2.5,2090,sqft,5000,sqft,98108,USA,820000
11/22/2022,2:58:00 PM,3,1,1210,sqft,6000,sqft,98119,USA,795000
12/29/2022,3:47:00 PM,2,1,691,sqft,43560,sqft,98102,USA,998000
6/6/2022,4:01:00 PM,3,2.5,1820,sqft,43560,sqft,98118,USA,690000
12/29/2022,10:31:00 AM,4,2.5,3105,sqft,7875,sqft,98115,USA,1040000
12/25/2022,7:07:00 PM,4,2,1680,sqft,7840,sqft,98178,USA,517500
7/13/2022,11:02:00 AM,3,2,2495,sqft,4000,sqft,98105,USA,1250000
10/2/2022,3:19:00 PM,5,3,2450,sqft,4980,sqft,98144,USA,1270000
11/20/2022,3:13:00 PM,4,2,2787,sqft,6011,sqft,98122,USA,1207000
7/5/2022,8:58:00 PM,5,3.5,3310,sqft,2943,sqft,98102,USA,1637500
11/22/2022,10:48:00 AM,2,2,1699,sqft,,,98109,USA,640000
4/23/2022,6:48:00 PM,5,4,3180,sqft,3400,sqft,98105,USA,2100000
11/9/2022,12:53:00 AM,5,2.5,3350,sqft,8317,sqft,98126,USA,1275000
6/14/2022,11:29:00 AM,2,2,1365,sqft,770,sqft,98122,USA,799000
3/2/2022,5:14:00 PM,3,3,1660,sqft,7650,sqft,98117,USA,1200000
4/2/2022,10:27:00 PM,3,1.5,1880,sqft,6194,sqft,98118,USA,489000
10/13/2022,12:13:00 AM,1,1,580,sqft,4657,sqft,98102,USA,395000
6/2/2022,2:44:00 PM,3,2,1270,sqft,11325,sqft,98146,USA,590000
8/13/2022,2:06:00 PM,3,1,860,sqft,5400,sqft,98125,USA,699000
5/7/2022,9:51:00 AM,1,1,580,sqft,,,98122,USA,475000
7/12/2022,5:45:00 AM,3,3.5,1840,sqft,1312,sqft,98117,USA,1025000
4/25/2022,11:45:00 PM,1,1,615,sqft,,,98199,USA,315000
9/19/2022,9:56:00 PM,5,3,2140,sqft,7244,sqft,98125,USA,850000
1/18/2022,10:43:00 AM,2,2,1437,sqft,1085,sqft,98122,USA,969950
1/10/2022,7:28:00 PM,2,1.5,1390,sqft,746,sqft,98107,USA,759950
4/2/2022,11:53:00 PM,2,1.5,870,sqft,938,sqft,98115,USA,700000
5/19/2022,6:56:00 PM,5,4.5,2840,sqft,3200,sqft,98112,USA,500000
11/29/2022,9:01:00 PM,3,2,2260,sqft,3880,sqft,98107,USA,877000
12/23/2022,12:19:00 AM,2,2,886,sqft,1037,sqft,98116,USA,660000
12/6/2022,1:07:00 PM,1,1,505,sqft,,,98102,USA,325000
2/21/2022,1:08:00 AM,2,1,1048,sqft,28749,sqft,98121,USA,760000
7/14/2022,10:56:00 PM,4,2,1800,sqft,7455,sqft,98117,USA,1100000
7/25/2022,10:04:00 PM,2,2,1390,sqft,8509,sqft,98116,USA,954500
10/14/2022,7:24:00 AM,3,2.5,2600,sqft,8023,sqft,98136,USA,1475000
4/3/2022,9:15:00 PM,4,2,2640,sqft,8385,sqft,98168,USA,780000
11/5/2022,12:47:00 PM,2,1.5,1020,sqft,1249,sqft,98102,USA,765000
5/25/2022,2:51:00 PM,3,3,2630,sqft,3755,sqft,98115,USA,1130000
3/27/2022,9:00:00 PM,4,3.5,2910,sqft,4000,sqft,98144,USA,1865000
6/2/2022,5:02:00 AM,3,2,1580,sqft,5040,sqft,98116,USA,1000000
1/2/2022,1:53:00 PM,2,1,885,sqft,154202,sqft,98105,USA,389000
12/8/2022,5:35:00 PM,3,2,2100,sqft,5750,sqft,98116,USA,1325000
9/17/2022,8:46:00 AM,4,2,2010,sqft,9612,sqft,98105,USA,1250000
6/13/2022,2:17:00 AM,4,2,1480,sqft,6820,sqft,98126,USA,830000
1/6/2022,4:09:00 PM,3,2,1560,sqft,2400,sqft,98117,USA,1180000
5/29/2022,2:38:00 PM,1,1,889,sqft,,,98121,USA,648888
7/24/2022,10:00:00 AM,1,1,664,sqft,,,98102,USA,322000
4/28/2022,4:48:00 AM,2,2,804,sqft,5000,sqft,98107,USA,465600
3/30/2022,6:06:00 PM,4,2,2080,sqft,3850,sqft,98105,USA,975000
2/20/2022,10:12:00 AM,2,1,910,sqft,2000,sqft,98117,USA,800000
1/5/2022,3:10:00 PM,3,2.5,1620,sqft,7500,sqft,98106,USA,875100
3/18/2022,4:14:00 PM,3,3.5,1970,sqft,1125,sqft,98105,USA,868500
6/9/2022,5:53:00 PM,3,2,1720,sqft,6720,sqft,98116,USA,869000
7/27/2022,6:27:00 PM,4,2,1545,sqft,4963,sqft,98103,USA,1253000
9/14/2022,9:03:00 PM,3,2.5,1710,sqft,4814,sqft,98115,USA,1190000
7/24/2022,10:21:00 PM,1,2,1141,sqft,17859,sqft,98122,USA,699950
9/12/2022,6:36:00 AM,2,3,1276,sqft,1187,sqft,98106,USA,520000
1/11/2022,12:33:00 AM,2,1.5,1978,sqft,5000,sqft,98118,USA,858000
1/8/2022,9:43:00 AM,2,1,1060,sqft,8908,sqft,98125,USA,700000
2/1/2022,12:39:00 AM,5,3.5,3220,sqft,4640,sqft,98103,USA,820000
1/28/2022,1:11:00 AM,4,2,1170,sqft,9594,sqft,98168,USA,530000
7/25/2022,9:58:00 AM,3,2,1770,sqft,5100,sqft,98118,USA,660000
8/16/2022,4:21:00 PM,2,2,1420,sqft,1232,sqft,98107,USA,690000
5/8/2022,2:25:00 AM,4,2.5,2980,sqft,3618,sqft,98125,USA,1445000
9/12/2022,11:06:00 AM,4,1.5,1630,sqft,7182,sqft,98133,USA,734950
7/31/2022,7:07:00 PM,1,1,743,sqft,,,98102,USA,522250
8/27/2022,2:11:00 AM,2,1,680,sqft,8795,sqft,98125,USA,625000
7/26/2022,8:16:00 AM,2,1,900,sqft,6030,sqft,98168,USA,409050
11/14/2022,9:09:00 PM,1,1,635,sqft,,,98121,USA,380000
10/10/2022,12:37:00 AM,5,3.5,3400,sqft,4560,sqft,98109,USA,3340000
9/2/2022,11:21:00 AM,3,2,1300,sqft,2250,sqft,98103,USA,735000
2/14/2022,12:36:00 PM,2,2,1094,sqft,5250,sqft,98122,USA,675000
4/15/2022,2:26:00 PM,3,2.5,1763,sqft,2498,sqft,98117,USA,1125000
12/14/2022,10:21:00 AM,2,1,940,sqft,3300,sqft,98118,USA,550000
10/8/2022,4:39:00 AM,3,2.5,1820,sqft,1595,sqft,98103,USA,990000
8/22/2022,11:33:00 AM,1,1,650,sqft,,,98121,USA,468000
7/8/2022,1:59:00 AM,2,2,1200,sqft,1247,sqft,98122,USA,705000
2/13/2022,3:57:00 PM,3,2,1939,sqft,13503,sqft,98109,USA,1070000
8/13/2022,2:52:00 AM,4,2,1780,sqft,5000,sqft,98117,USA,1181500
5/22/2022,6:41:00 PM,3,2,2370,sqft,4400,sqft,98119,USA,1180000
5/16/2022,6:07:00 AM,2,2.5,1411,sqft,1201,sqft,98117,USA,830000
6/25/2022,11:32:00 AM,2,1,512,sqft,,,98103,USA,312000
5/22/2022,4:27:00 AM,4,2.5,2360,sqft,5725,sqft,98199,USA,1750000
3/21/2022,3:47:00 AM,3,2,2630,sqft,9702,sqft,98117,USA,1290000
3/23/2022,11:16:00 PM,5,3,2700,sqft,5670,sqft,98119,USA,1025000
5/15/2022,1:20:00 AM,1,1,605,sqft,,,98103,USA,370000
7/26/2022,11:30:00 AM,2,1,767,sqft,,,98136,USA,349950
12/10/2022,11:32:00 AM,2,1,1015,sqft,,,98102,USA,650000
6/26/2022,11:43:00 AM,2,2,1245,sqft,,,98168,USA,330000
8/31/2022,4:50:00 PM,1,1,513,sqft,28749,sqft,98121,USA,315000
2/24/2022,11:51:00 PM,1,1,780,sqft,8960,sqft,98106,USA,500000
5/21/2022,10:23:00 AM,4,3,2050,sqft,4362,sqft,98136,USA,920000
2/25/2022,7:12:00 AM,2,2,1060,sqft,,,98117,USA,650000
1/15/2022,7:09:00 AM,2,2,950,sqft,1308,sqft,98117,USA,705000
7/4/2022,7:19:00 AM,3,1.5,1870,sqft,9975,sqft,98168,USA,500000
11/10/2022,6:08:00 AM,3,2.5,1060,sqft,1124,sqft,98117,USA,765000
3/29/2022,1:13:00 AM,3,2.5,1860,sqft,1063,sqft,98103,USA,1025000
4/7/2022,10:56:00 AM,3,1.5,1420,sqft,6009,sqft,98117,USA,980000
5/24/2022,12:07:00 PM,3,1,1390,sqft,3090,sqft,98144,USA,850000
1/8/2022,2:20:00 PM,3,2,1096,sqft,43560,sqft,98117,USA,874500
8/3/2022,2:27:00 AM,3,1,1100,sqft,4120,sqft,98106,USA,468000
6/22/2022,1:22:00 PM,3,1,1010,sqft,7100,sqft,98178,USA,475000
8/11/2022,1:14:00 AM,3,3.5,1730,sqft,,,98117,USA,975000
2/9/2022,11:50:00 AM,2,1.5,1480,sqft,6000,sqft,98118,USA,948800
7/1/2022,7:56:00 PM,3,2,1890,sqft,6808,sqft,98106,USA,700000
9/27/2022,2:35:00 AM,4,2,2500,sqft,4414,sqft,98144,USA,972500
7/6/2022,2:04:00 AM,4,3.5,2840,sqft,4000,sqft,98108,USA,925000
9/2/2022,2:56:00 PM,3,2,1608,sqft,1568,sqft,98103,USA,732000
11/5/2022,1:18:00 AM,2,2.5,1701,sqft,1827,sqft,98112,USA,1354000
8/19/2022,4:43:00 AM,1,1,376,sqft,10018,sqft,98199,USA,1000000
6/4/2022,4:53:00 PM,1,2,1250,sqft,5183,sqft,98116,USA,160000
6/24/2022,9:13:00 PM,3,2.5,1790,sqft,1600,sqft,98117,USA,1050000
12/2/2022,2:09:00 AM,4,2,1670,sqft,7260,sqft,98106,USA,650000
4/25/2022,5:35:00 AM,3,2,1640,sqft,5100,sqft,98136,USA,900000
11/7/2022,9:55:00 PM,4,4.5,3228,sqft,3600,sqft,98119,USA,2050000
10/27/2022,6:47:00 AM,4,2,1720,sqft,4242,sqft,98118,USA,705000
1/18/2022,8:46:00 PM,4,2,2060,sqft,8762,sqft,98168,USA,575000
9/29/2022,7:29:00 PM,3,2,1840,sqft,3432,sqft,98115,USA,865000
1/12/2022,10:25:00 AM,4,3.5,3180,sqft,3375,sqft,98122,USA,2485000
10/28/2022,8:21:00 PM,3,3,1760,sqft,8160,sqft,98125,USA,670000
7/11/2022,4:00:00 AM,2,1,1350,sqft,6600,sqft,98115,USA,799950
8/20/2022,8:12:00 PM,2,2,1403,sqft,,,98125,USA,480000
4/3/2022,8:45:00 AM,3,2,1740,sqft,3519,sqft,98199,USA,1310000
8/6/2022,2:16:00 PM,3,2,1490,sqft,1050,sqft,98107,USA,900000
10/5/2022,6:20:00 AM,3,3,2380,sqft,6172,sqft,98199,USA,1385000
12/19/2022,9:58:00 PM,1,1,815,sqft,20908,sqft,98121,USA,465000
10/30/2022,11:21:00 AM,4,3.5,2900,sqft,7470,sqft,98125,USA,1337000
1/29/2022,5:54:00 AM,5,3,2370,sqft,5292,sqft,98118,USA,800000
10/28/2022,3:52:00 PM,4,1,2470,sqft,13503,sqft,98178,USA,770000
3/18/2022,4:25:00 AM,4,1,1740,sqft,6000,sqft,98119,USA,925000
1/9/2022,1:08:00 PM,1,1,690,sqft,,,98133,USA,290000
1/24/2022,1:39:00 PM,5,3.5,2610,sqft,3623,sqft,98118,USA,915000
1/15/2022,9:43:00 AM,4,3.5,2015,sqft,1886,sqft,98116,USA,1240000
6/13/2022,7:29:00 PM,5,3.5,3880,sqft,6000,sqft,98112,USA,2975000
1/13/2022,8:51:00 PM,4,2,2280,sqft,10890,sqft,98168,USA,625000
12/13/2022,6:44:00 PM,4,3,2570,sqft,4480,sqft,98105,USA,1555000
6/21/2022,7:46:00 AM,5,2,2740,sqft,2850,sqft,98103,USA,1175000
12/23/2022,8:22:00 PM,2,2,1469,sqft,1762,sqft,98115,USA,900000
11/23/2022,2:41:00 AM,3,2.5,2860,sqft,4500,sqft,98126,USA,1630000
7/19/2022,8:30:00 PM,2,2,1479,sqft,,,98116,USA,640000
3/17/2022,4:34:00 AM,5,4.5,3370,sqft,5100,sqft,98117,USA,1975000
6/13/2022,4:15:00 PM,3,1,1300,sqft,3520,sqft,98109,USA,1000000
3/2/2022,5:31:00 AM,2,1,780,sqft,8184,sqft,98118,USA,675000
9/2/2022,7:57:00 PM,5,6,6990,sqft,4703,sqft,98103,USA,1880000
6/4/2022,3:19:00 PM,2,2.5,867,sqft,1753,sqft,98115,USA,679000
9/14/2022,1:55:00 AM,2,2,1217,sqft,,,98199,USA,787950
9/1/2022,2:19:00 PM,3,2.5,2120,sqft,5120,sqft,98122,USA,1365000
6/11/2022,12:17:00 AM,2,2,1042,sqft,,,98101,USA,639000
3/9/2022,6:57:00 PM,2,2,1163,sqft,583,sqft,98117,USA,648800
12/10/2022,7:43:00 AM,3,3.5,1580,sqft,,,98144,USA,760000
10/4/2022,11:05:00 AM,3,2,1740,sqft,8309,sqft,98115,USA,1070000
6/10/2022,5:38:00 PM,4,3,1810,sqft,5850,sqft,98116,USA,1118000
9/16/2022,1:53:00 PM,1,1,1186,sqft,,,98109,USA,665000
11/3/2022,11:07:00 PM,3,1,1177,sqft,6150,sqft,98126,USA,650000
12/1/2022,9:19:00 PM,2,1.5,770,sqft,850,sqft,98116,USA,550000
4/5/2022,4:13:00 AM,4,2,1870,sqft,5280,sqft,98199,USA,1040000
9/3/2022,7:40:00 AM,1,1,696,sqft,186001,sqft,98115,USA,305000
8/9/2022,3:33:00 PM,3,2.5,1380,sqft,1464,sqft,98126,USA,523750
5/3/2022,6:44:00 AM,2,1,1650,sqft,6650,sqft,98106,USA,630000
7/6/2022,6:15:00 AM,3,2,1640,sqft,5145,sqft,98106,USA,700000
9/19/2022,1:26:00 PM,3,3.5,1360,sqft,1248,sqft,98103,USA,700000
9/30/2022,11:13:00 AM,3,1,970,sqft,8160,sqft,98177,USA,625000
3/1/2022,12:32:00 AM,1,1,490,sqft,,,98104,USA,250000
5/5/2022,7:43:00 PM,5,2,2180,sqft,8100,sqft,98122,USA,950000
12/3/2022,2:52:00 PM,4,3.5,2970,sqft,3751,sqft,98103,USA,2080000
12/7/2022,6:35:00 AM,4,2,2340,sqft,4560,sqft,98103,USA,1800000
2/20/2022,3:31:00 PM,3,3,1420,sqft,6037,sqft,98115,USA,950000
6/27/2022,6:02:00 AM,3,2.5,1520,sqft,2814,sqft,98108,USA,818000
5/19/2022,11:28:00 PM,2,2,1242,sqft,742,sqft,98122,USA,769950
11/23/2022,5:21:00 AM,4,3,3410,sqft,7389,sqft,98144,USA,1850000
6/19/2022,11:47:00 PM,4,1,1150,sqft,5665,sqft,98118,USA,575000
2/8/2022,10:39:00 PM,1,1,691,sqft,,,98115,USA,321000
3/10/2022,5:53:00 AM,3,2,1170,sqft,979,sqft,98144,USA,740000
8/24/2022,3:09:00 PM,3,2,1360,sqft,8100,sqft,98125,USA,850000
2/17/2022,12:10:00 PM,2,2,1200,sqft,1948,sqft,98125,USA,620000
2/26/2022,11:05:00 PM,4,2,2680,sqft,6035,sqft,98177,USA,950000
10/4/2022,8:32:00 PM,2,1,670,sqft,6300,sqft,98126,USA,510000
12/4/2022,11:50:00 AM,1,1,545,sqft,,,98122,USA,350000
4/9/2022,5:55:00 AM,3,3.5,1240,sqft,1164,sqft,98116,USA,690000
1/15/2022,12:17:00 PM,1,1,700,sqft,,,98109,USA,300000
11/21/2022,10:38:00 PM,4,3,2940,sqft,4000,sqft,98126,USA,1250000
6/28/2022,8:12:00 PM,2,2,1187,sqft,1093,sqft,98115,USA,750000
11/28/2022,8:39:00 PM,4,2,1488,sqft,3920,sqft,98115,USA,750000
3/3/2022,8:48:00 AM,3,1,970,sqft,12196,sqft,98146,USA,515000
4/29/2022,12:51:00 PM,3,2.5,1681,sqft,172933,sqft,98126,USA,610000
2/6/2022,3:33:00 AM,2,2,1144,sqft,4850,sqft,98107,USA,769950
5/14/2022,1:29:00 AM,4,3.5,2860,sqft,5880,sqft,98199,USA,1657500
1/26/2022,5:35:00 PM,1,1,773,sqft,,,98102,USA,425000
1/8/2022,6:04:00 PM,3,2.5,3100,sqft,4120,sqft,98112,USA,2610000
1/4/2022,5:41:00 PM,4,3.5,2400,sqft,3060,sqft,98103,USA,1750000
1/21/2022,8:56:00 PM,3,2.5,2920,sqft,9918,sqft,98133,USA,985000
5/29/2022,4:09:00 AM,2,1,876,sqft,,,98116,USA,550000
1/25/2022,9:48:00 PM,5,3,3450,sqft,3920,sqft,98109,USA,1981000
5/23/2022,10:12:00 PM,3,2.5,1330,sqft,936,sqft,98107,USA,819999
9/2/2022,8:16:00 AM,4,3.5,2440,sqft,7200,sqft,98125,USA,1185000
2/12/2022,11:23:00 AM,3,3.5,1580,sqft,1312,sqft,98144,USA,950000
10/20/2022,1:13:00 PM,3,2,2299,sqft,6022,sqft,98199,USA,1435000
7/4/2022,10:07:00 PM,1,1,594,sqft,,,98103,USA,360000
2/11/2022,6:36:00 PM,1,1,475,sqft,,,98121,USA,385000
4/2/2022,1:27:00 PM,5,3,2360,sqft,2833,sqft,98103,USA,1240000
11/13/2022,6:40:00 AM,4,3,1780,sqft,5005,sqft,98117,USA,1184000
11/20/2022,7:58:00 AM,3,2,2250,sqft,8030,sqft,98105,USA,2080000
2/22/2022,9:45:00 PM,2,2,1073,sqft,,,98133,USA,429900
3/25/2022,1:59:00 PM,5,3,1900,sqft,8160,sqft,98118,USA,895000
2/3/2022,1:10:00 PM,5,2.5,3090,sqft,6161,sqft,98105,USA,1600000
3/17/2022,7:20:00 AM,5,6.5,6240,sqft,6750,sqft,98115,USA,3122000
12/19/2022,10:02:00 PM,1,1,573,sqft,,,98121,USA,310000
7/16/2022,2:17:00 AM,2,1,770,sqft,5569,sqft,98115,USA,640000
10/13/2022,11:12:00 AM,1,1,820,sqft,13503,sqft,98121,USA,590000
3/29/2022,5:46:00 PM,3,2,1622,sqft,1521,sqft,98125,USA,692950
8/23/2022,6:04:00 AM,2,1,1210,sqft,2000,sqft,98144,USA,725000
8/20/2022,10:10:00 AM,3,1.5,1240,sqft,5000,sqft,98117,USA,850000
1/7/2022,2:58:00 PM,3,3,2080,sqft,2486,sqft,98108,USA,762000
10/19/2022,2:41:00 PM,2,2,875,sqft,898,sqft,98116,USA,625000
